obs,doy,date,time,air_temp,ES_1,ES_10,ES_11,ES_12,ES_3,ES_4,ES_5,ES_6,ES_8,avg_1t,avg_1tm,sub_t
609,169,2023-06-18,8:00:00,20.055,19.3295,19.948,19.32925,20.51925,20.2335,20.6385,20.20975,20.51925,20.305,20.1355,19.948,-0.1875
610,169,2023-06-18,9:00:00,21.05,19.44825,19.9955,20.20975,20.54325,20.63825,21.04375,20.80525,20.94825,20.61475,20.5314375,19.9955,-0.5359375
611,169,2023-06-18,10:00:00,22.23833333,19.3055,20.3765,20.73375,20.66225,21.21075,21.59275,21.32975,21.40175,20.186,20.8028125,20.3765,-0.4263125
612,169,2023-06-18,11:00:00,22.97166667,19.16325,20.853,20.97225,21.2345,21.4495,21.97475,21.5925,21.61625,19.61475,20.95221875,20.853,-0.09921875
613,169,2023-06-18,12:00:00,23.33333333,19.16325,21.354,21.44925,21.2105,21.80775,22.11825,21.8075,21.85525,19.4245,21.10453125,21.354,0.24946875
614,169,2023-06-18,13:00:00,23.795,18.711,20.853,22.0225,21.37775,21.879,22.09425,21.83125,21.736,19.092,21.09296875,20.853,-0.23996875
615,169,2023-06-18,14:00:00,23.88666667,19.0915,20.56725,22.2615,21.71225,22.11825,21.9985,22.04625,21.68825,19.25825,21.27184375,20.56725,-0.70459375
616,169,2023-06-18,15:00:00,23.86833333,20.0905,20.78125,22.35725,21.688,22.2855,22.166,22.23775,21.927,19.54325,21.53690625,20.78125,-0.75565625
617,169,2023-06-18,16:00:00,23.23,19.7575,20.49525,22.50125,21.688,22.28525,22.35725,22.33325,21.92675,20.043,21.61153125,20.49525,-1.11628125
618,169,2023-06-18,17:00:00,22.69333333,19.7815,20.4715,22.3095,21.64025,22.07025,22.3095,21.688,21.97475,19.82925,21.450375,20.4715,-0.978875
619,169,2023-06-18,18:00:00,21.70166667,19.7335,20.35275,22.166,21.545,21.903,22.07,21.497,21.95075,19.71,21.32190625,20.35275,-0.96915625
620,169,2023-06-18,19:00:00,20.96,19.75775,20.13825,21.76,21.521,21.76,22.04625,21.37775,21.6165,20.305,21.26803125,20.13825,-1.12978125
621,169,2023-06-18,20:00:00,20.84833333,19.948,19.92425,21.56875,21.354,21.76,21.951,21.21075,21.68825,21.01975,21.3125625,19.92425,-1.3883125
622,169,2023-06-18,21:00:00,19.96333333,20.06675,19.87675,21.49725,21.2345,21.664,21.879,21.115,21.6165,21.187,21.2825,19.87675,-1.40575
623,169,2023-06-18,22:00:00,17.62833333,20.11425,19.92425,20.13875,21.06725,21.521,21.712,21.0435,21.473,21.0675,21.01715625,19.92425,-1.09290625
624,169,2023-06-18,23:00:00,16.96166667,20.234,19.82925,21.33,20.996,21.44925,21.59275,20.97225,21.33,20.996,21.11253125,19.82925,-1.28328125
625,170,2023-06-19,0:00:00,17.27833333,20.186,19.78175,21.21075,20.82925,21.44925,21.545,20.901,21.163,20.82925,21.0141875,19.78175,-1.2324375
626,170,2023-06-19,1:00:00,17.515,20.11425,19.853,21.06725,20.6385,21.28225,21.44925,20.80525,20.996,20.68625,20.879875,19.853,-1.026875
627,170,2023-06-19,2:00:00,17.28,20.043,19.853,21.0435,20.44775,21.0675,21.33,20.71,20.853,20.6625,20.76965625,19.853,-0.91665625
628,170,2023-06-19,3:00:00,17.13833333,19.97175,19.92425,20.78125,20.329,20.90075,21.187,20.6625,20.73375,20.543,20.638625,19.92425,-0.714375
629,170,2023-06-19,4:00:00,16.96666667,19.82925,19.948,20.73375,20.54325,20.996,21.139,20.567,20.6625,20.44775,20.6148125,19.948,-0.6668125
630,170,2023-06-19,5:00:00,16.435,19.78175,20.01925,20.4955,20.591,20.68625,20.97225,20.44775,20.543,20.35275,20.48378125,20.01925,-0.46453125
631,170,2023-06-19,6:00:00,16.56,19.8055,19.97175,20.567,20.49525,20.32875,20.877,20.3765,20.49525,20.329,20.40928125,19.97175,-0.43753125
632,170,2023-06-19,7:00:00,16.56666667,19.9005,19.97175,20.68625,20.519,20.6625,20.877,20.329,20.4715,20.424,20.48371875,19.97175,-0.51196875
633,170,2023-06-19,8:00:00,17.82666667,19.758,19.948,20.71,20.3765,20.71,20.829,20.20975,20.424,20.543,20.44503125,19.948,-0.49703125
634,170,2023-06-19,9:00:00,19.745,19.9005,19.9955,20.6625,20.543,20.71,20.92475,20.20975,20.4715,20.71025,20.51653125,19.9955,-0.52103125
635,170,2023-06-19,10:00:00,20.22666667,20.0905,20.186,20.7575,20.87675,20.97225,21.30625,20.66225,20.877,21.01975,20.82028125,20.186,-0.63428125
636,170,2023-06-19,11:00:00,20.96666667,20.1145,20.448,20.92475,20.75775,21.21075,21.4735,20.87675,21.139,20.948,20.930625,20.448,-0.482625
637,170,2023-06-19,12:00:00,21.97333333,20.35275,20.78175,21.16275,20.73375,21.545,21.66425,21.163,21.30625,21.0675,21.12440625,20.78175,-0.34265625
638,170,2023-06-19,13:00:00,23.53833333,20.42425,21.01975,21.2585,20.853,21.04375,21.6405,21.11525,21.33,20.829,21.06178125,21.01975,-0.04203125
639,170,2023-06-19,14:00:00,24.57333333,20.8765,21.37775,22.0705,21.4495,21.95075,21.95075,21.97475,21.49725,21.354,21.6405,21.37775,-0.26275
640,170,2023-06-19,15:00:00,24.93166667,21.139,21.21075,22.405,21.6165,21.97475,22.30925,22.2615,21.78375,21.33,21.85246875,21.21075,-0.64171875
641,170,2023-06-19,16:00:00,24.62166667,20.92425,21.187,22.62075,21.75975,22.2375,22.2855,22.42925,21.903,21.497,21.957125,21.187,-0.770125
642,170,2023-06-19,17:00:00,24.625,20.47175,20.73375,22.094,21.5925,21.99875,22.333,21.83125,21.927,20.901,21.64365625,20.73375,-0.90990625
643,170,2023-06-19,18:00:00,22.18833333,20.32875,20.7575,22.094,21.61625,21.85525,22.30925,21.78375,21.855,21.0435,21.61071875,20.7575,-0.85321875
644,170,2023-06-19,19:00:00,19.99166667,21.163,20.829,22.166,22.0705,22.118,22.3335,21.8075,21.78375,21.0435,21.81071875,20.829,-0.98171875
645,170,2023-06-19,20:00:00,18.425,21.06725,20.71,22.02225,21.8795,21.951,21.97475,21.8075,21.736,21.28225,21.7150625,20.71,-1.0050625
646,170,2023-06-19,21:00:00,18.795,21.09125,20.7575,21.903,21.78375,21.951,22.094,21.736,21.736,21.378,21.709125,20.7575,-0.951625
647,170,2023-06-19,22:00:00,20.30166667,21.115,20.805,21.75975,21.8075,21.97475,22.21375,21.6165,21.688,21.354,21.69115625,20.805,-0.88615625
648,170,2023-06-19,23:00:00,19.45,21.115,20.805,21.664,21.6405,21.78375,22.429,21.4255,21.521,21.2105,21.59865625,20.805,-0.79365625
649,171,2023-06-20,0:00:00,18.46,21.115,20.6625,21.6165,21.4255,21.68825,22.23775,21.306,21.44925,21.139,21.49715625,20.6625,-0.83465625
650,171,2023-06-20,1:00:00,17.515,20.996,20.68625,21.21075,21.2345,21.688,22.0225,21.21075,21.306,21.0435,21.339,20.68625,-0.65275
651,171,2023-06-20,2:00:00,17.315,20.901,20.71,21.187,21.115,21.59275,21.75975,21.115,21.21075,21.0435,21.24059375,20.71,-0.53059375
652,171,2023-06-20,3:00:00,17.02666667,20.805,20.71,21.091,21.091,21.37775,21.545,20.996,21.091,21.06725,21.133,20.71,-0.423
653,171,2023-06-20,4:00:00,15.76333333,20.71,20.63875,21.0435,20.996,20.9485,21.35375,20.901,21.06725,20.901,20.990125,20.63875,-0.351375
654,171,2023-06-20,5:00:00,17.02,20.615,20.49525,20.9485,20.92475,20.87675,21.25825,20.829,20.996,20.805,20.90665625,20.49525,-0.41140625
655,171,2023-06-20,6:00:00,18.6,20.615,20.40025,20.97225,20.9485,21.091,21.2585,20.805,21.0435,20.853,20.94834375,20.40025,-0.54809375
656,171,2023-06-20,7:00:00,20.215,20.7815,20.329,20.901,21.163,21.0435,21.44925,20.73375,21.2585,21.18675,21.06465625,20.329,-0.73565625
657,171,2023-06-20,8:00:00,22.38166667,20.97225,20.329,20.877,21.44925,21.0435,21.736,20.87675,21.521,21.66425,21.2675,20.329,-0.9385
658,171,2023-06-20,9:00:00,23.77833333,21.18675,20.448,21.11525,21.76,21.712,22.118,21.78375,21.92675,21.9745,21.697125,20.448,-1.249125
659,171,2023-06-20,10:00:00,24.70666667,21.139,20.853,21.83125,22.142,22.3095,22.3575,22.429,22.2615,22.2615,22.09140625,20.853,-1.23840625
660,171,2023-06-20,11:00:00,25.42666667,21.139,20.758,22.26175,22.525,22.93225,23.172,23.1,22.549,22.30925,22.49853125,20.758,-1.74053125
661,171,2023-06-20,12:00:00,26.18333333,21.49725,21.1155,23.2925,22.86025,23.50875,23.58075,23.9175,22.884,22.118,22.957375,21.1155,-1.841875
662,171,2023-06-20,13:00:00,26.97,21.473,22.0225,24.20675,23.268,23.9895,23.9425,24.35125,23.79725,22.2375,23.40821875,22.0225,-1.38571875
663,171,2023-06-20,14:00:00,27.275,21.8315,22.47725,23.845,23.65275,24.15825,24.25475,24.56875,23.677,22.381,23.546125,22.47725,-1.068875
664,171,2023-06-20,15:00:00,27.545,22.11825,22.549,24.5205,23.4605,24.1825,24.42375,24.81075,24.06175,22.2615,23.7299375,22.549,-1.1809375
665,171,2023-06-20,16:00:00,27.27333333,21.97475,22.453,23.9185,23.148,23.8215,24.54525,25.02825,24.1825,22.07,23.58609375,22.453,-1.13309375
666,171,2023-06-20,17:00:00,26.90833333,21.75975,22.549,24.328,22.95625,24.35175,25.1735,25.125,24.4965,22.07,23.78259375,22.549,-1.23359375
667,171,2023-06-20,18:00:00,26.12666667,21.306,22.45325,24.42375,22.669,24.1825,24.97975,24.97975,24.52075,22.50075,23.69528125,22.45325,-1.24203125
668,171,2023-06-20,19:00:00,24.245,21.28225,22.07,24.327,22.57275,23.797,24.56875,24.3755,24.25475,22.836,23.50175,22.07,-1.43175
669,171,2023-06-20,20:00:00,22.10333333,21.497,21.879,23.98975,22.956,23.388,24.27875,24.01375,24.062,22.7405,23.36571875,21.879,-1.48671875
670,171,2023-06-20,21:00:00,20.96333333,21.64025,21.83125,23.26825,22.956,23.581,24.2065,23.749,24.014,22.45325,23.23353125,21.83125,-1.40228125
671,171,2023-06-20,22:00:00,19.24,21.66425,21.855,22.549,22.81225,23.50825,23.9415,23.46025,23.79725,22.597,23.04121875,21.855,-1.18621875
672,171,2023-06-20,23:00:00,16.64666667,21.49725,21.8075,22.30975,22.621,23.50825,23.82125,23.244,23.62875,22.453,22.88540625,21.8075,-1.07790625
673,172,2023-06-21,0:00:00,15.09666667,21.378,21.712,21.99825,22.645,23.364,23.653,23.124,23.124,22.549,22.72940625,21.712,-1.01740625
674,172,2023-06-21,1:00:00,14.23666667,21.282,21.688,22.094,22.669,23.148,23.48425,23.004,22.98,22.23775,22.612375,21.688,-0.924375
675,172,2023-06-21,2:00:00,14.135,21.33,21.521,22.118,22.645,22.98,23.364,22.81225,22.86,22.142,22.53140625,21.521,-1.01040625
676,172,2023-06-21,3:00:00,14.17833333,21.306,21.33,21.97475,22.525,22.83625,23.148,22.477,22.669,22.381,22.414625,21.33,-1.084625
677,172,2023-06-21,4:00:00,13.83666667,21.282,21.21075,22.046,22.38125,22.645,23.004,22.238,22.549,22.19,22.29190625,21.21075,-1.08115625
678,172,2023-06-21,5:00:00,16.425,21.354,21.091,21.951,22.166,22.477,22.78825,22.142,22.333,22.166,22.17215625,21.091,-1.08115625
679,172,2023-06-21,6:00:00,18.22,21.354,21.0435,21.97475,22.19,22.357,22.78825,22.094,22.357,22.118,22.154125,21.0435,-1.110625
680,172,2023-06-21,7:00:00,20.10166667,21.521,20.996,22.142,22.33325,22.26175,22.956,21.9985,22.621,22.40525,22.27984375,20.996,-1.28384375
681,172,2023-06-21,8:00:00,21.73833333,21.545,20.996,22.07,22.453,22.26175,23.196,22.142,22.908,22.7645,22.41753125,20.996,-1.42153125
682,172,2023-06-21,9:00:00,23.73333333,21.66425,21.01975,22.142,22.7645,22.6445,23.364,22.8365,23.076,22.7885,22.66003125,21.01975,-1.64028125
683,172,2023-06-21,10:00:00,25.35166667,21.8315,21.33,22.6445,23.076,23.46025,23.4845,23.46025,23.29225,23.004,23.03165625,21.33,-1.70165625
684,172,2023-06-21,11:00:00,26.27333333,22.14225,21.4495,23.244,23.46,23.9415,23.821,23.84525,23.55675,23.004,23.37684375,21.4495,-1.92734375
685,172,2023-06-21,12:00:00,26.83666667,22.7645,21.975,23.99,23.65275,24.61725,24.207,24.54475,24.038,23.1,23.86428125,21.975,-1.88928125
686,172,2023-06-21,13:00:00,27.11857143,23.268,22.8125,24.68975,23.9175,24.81075,24.5445,25.0765,24.6415,23.196,24.2680625,22.8125,-1.4555625
687,172,2023-06-21,14:00:00,28.045,24.11075,23.076,24.907,24.1585,24.73825,24.014,25.0765,24.1345,22.88425,24.25296875,23.076,-1.17696875
688,172,2023-06-21,15:00:00,27.82666667,25.19775,23.268,25.00375,24.42375,24.7865,24.2065,25.2705,23.89325,22.884,24.45825,23.268,-1.19025
689,172,2023-06-21,16:00:00,28.03166667,25.00375,23.124,25.00375,24.5445,24.883,24.593,25.22225,23.82125,22.71675,24.47353125,23.124,-1.34953125
690,172,2023-06-21,17:00:00,27.93666667,24.97975,23.052,24.83475,24.545,24.9795,24.7865,25.05225,23.749,23.076,24.50034375,23.052,-1.44834375
691,172,2023-06-21,18:00:00,26.63333333,24.68975,23.052,25.125,24.545,25.2705,24.835,25.14925,24.0135,23.268,24.612,23.052,-1.56
692,172,2023-06-21,19:00:00,23.09333333,24.424,22.956,24.68975,24.593,25.222,24.931,24.762,23.773,23.196,24.44884375,22.956,-1.49284375
693,172,2023-06-21,20:00:00,20.78666667,24.279,22.836,24.47225,24.545,25.10075,24.883,24.49625,23.82125,23.1,24.3371875,22.836,-1.5011875
694,172,2023-06-21,21:00:00,20.05166667,24.13425,22.836,24.47225,24.47225,24.93125,24.76225,24.23075,24.06175,23.677,24.34271875,22.836,-1.50671875
695,172,2023-06-21,22:00:00,19.60833333,24.25475,22.74075,23.99,24.3995,24.71375,24.931,24.158,24.086,23.629,24.27025,22.74075,-1.5295
696,172,2023-06-21,23:00:00,19.43833333,24.15825,22.812,24.255,24.255,24.56875,24.883,24.15825,24.27875,23.653,24.27625,22.812,-1.46425
697,173,2023-06-22,0:00:00,19.425,23.96575,22.836,23.94175,24.134,24.448,24.76225,23.96575,24.25475,23.436,24.11353125,22.836,-1.27753125
698,173,2023-06-22,1:00:00,18.28,23.773,22.908,23.99,24.062,24.37525,24.593,23.86925,24.062,23.34,24.0080625,22.908,-1.1000625
699,173,2023-06-22,2:00:00,17.356,23.677,22.812,23.89325,23.94175,24.351,24.47225,23.749,23.8935,23.22,23.89971875,22.812,-1.08771875
700,173,2023-06-22,3:00:00,NA,23.50825,22.717,23.773,23.797,24.1825,24.3995,23.677,23.701,23.244,23.78528125,22.717,-1.06828125
701,173,2023-06-22,4:00:00,NA,23.364,22.573,23.677,23.677,24.038,24.23075,23.581,23.629,23.244,23.68009375,22.573,-1.10709375
702,173,2023-06-22,5:00:00,NA,23.244,22.477,23.581,23.55675,23.86925,24.086,23.484,23.484,23.076,23.547625,22.477,-1.070625
703,173,2023-06-22,6:00:00,NA,23.244,22.357,23.484,23.629,23.797,24.062,23.412,23.48425,23.172,23.53553125,22.357,-1.17853125
704,173,2023-06-22,7:00:00,NA,23.34,22.333,23.484,23.82125,23.845,24.1825,23.388,23.653,23.5325,23.65578125,22.333,-1.32278125
705,173,2023-06-22,8:00:00,24.38,23.60475,22.333,23.388,24.13425,23.9175,24.448,23.46,24.03775,24.062,23.88153125,22.333,-1.54853125
706,173,2023-06-22,9:00:00,25.105,23.86925,22.405,23.5325,24.44775,24.279,24.66575,24.086,24.448,24.303,24.20390625,22.405,-1.79890625
707,173,2023-06-22,10:00:00,26.05,24.086,22.71675,23.98975,24.83475,25.02825,25.0765,24.90725,24.6895,24.593,24.650625,22.71675,-1.933875
708,173,2023-06-22,11:00:00,26.60833333,24.37525,22.8605,24.68975,25.028,25.7805,25.19775,25.44025,24.883,24.8105,25.025625,22.8605,-2.165125
709,173,2023-06-22,12:00:00,27.24,24.4965,23.29225,25.78125,25.4405,26.02425,25.4645,25.22225,24.93125,25.10075,25.30765625,23.29225,-2.01540625
710,173,2023-06-22,13:00:00,27.73166667,24.90725,24.18225,25.56175,25.82925,26.34125,25.41625,25.00425,24.66575,25.14925,25.359375,24.18225,-1.177125
711,173,2023-06-22,14:00:00,28.26,25.5135,24.545,25.951,26.146,26.0975,25.68325,25.24625,24.2305,25.513,25.547625,24.545,-1.002625
712,173,2023-06-22,15:00:00,28.72,26.537,24.9315,26.3655,25.80525,27.86325,25.8535,25.3675,24.2065,25.44025,25.92984375,24.9315,-0.99834375
713,173,2023-06-22,16:00:00,28.735,26.83075,24.71375,25.95125,26.53725,27.9365,26.3655,25.659,24.42375,25.61025,26.16428125,24.71375,-1.45053125
